"Date","Track_100","Pred_100","Track_20","Pred_20","Track_200","Pred_200","Track_50","Pred_50","Station"
"2019-07-11 05:27:08",168,0.151536961670707,168,0.188448075288025,168,0.152983181932676,168,0.158172077388346,"P3"
"2019-07-12 17:15:19",15,0.146565329332958,15,0.188448075288025,15,0.144342027647616,15,0.157936431542845,"P3"
"2019-07-13 17:06:16",117,0.162625780050013,117,0.197698035702728,117,0.150198163671003,117,0.164489857226999,"P3"
"2019-07-17 05:26:05",168,0.135066294527817,168,0.1753916339934,168,0.167074906031794,168,0.166706159195783,"P3"
"2019-07-18 17:14:25",15,0.154810157465645,15,0.19182728719282,15,0.140183788641439,15,0.157380927886468,"P3"
"2019-07-19 17:06:59",117,0.154810157465645,117,0.19182728719282,117,0.1488249429265,117,0.157641943393392,"P3"
"2019-07-23 05:27:09",168,0.168066203931341,168,0.212048111864159,168,0.152547334632556,168,0.150919638378628,"P3"
"2019-07-24 17:15:20",15,0.142365969078991,15,0.157474849442491,15,0.13194457651816,15,0.137916899352464,"P3"
"2019-07-25 17:06:17",117,0.142365969078991,117,0.150517879403658,117,0.131744730280621,117,0.133724663585215,"P3"
"2019-07-29 05:26:05",168,0.18172996384527,168,0.215357249568591,168,0.164178659117142,168,0.156022204633196,"P3"
"2019-07-30 17:14:26",15,0.189917045319166,15,0.224429423965859,15,0.173239837170176,15,0.1589589767764,"P3"
"2019-07-31 17:07:00",117,0.18872654326796,117,0.228507576357126,117,0.178792786267332,117,0.177754624997236,"P3"
"2019-08-04 05:27:10",168,0.160424631833304,168,0.201568879697905,168,0.144304969460159,168,0.146253495976287,"P3"
"2019-08-05 17:15:21",15,0.189917045319166,15,0.21785675199665,15,0.178147334145672,15,0.152386304807191,"P3"
"2019-08-06 17:06:18",117,0.187269879731238,117,0.228364846866919,117,0.185725540917085,117,0.189733912303707,"P3"
"2019-08-10 05:26:06",168,0.18172996384527,168,0.215357249568591,168,0.164178659117142,168,0.156022204633196,"P3"
"2019-08-11 17:14:27",15,0.163820206564184,15,0.184566128381493,15,0.154147444743271,15,0.148112641423664,"P3"
"2019-08-12 17:07:01",117,0.182664680217281,117,0.214508388622375,117,0.157142400662241,117,0.162113256504105,"P3"
"2019-08-16 05:27:11",168,0.168413843143604,168,0.197816049754583,168,0.134304628827917,168,0.165141240084203,"P3"
"2019-08-17 17:15:22",15,0.132274959472455,15,0.138026414955968,15,0.135909650339352,15,0.132510054204406,"P3"
"2019-08-18 17:06:18",117,0.140690659265763,117,0.178714054100265,117,0.13673601644091,117,0.145812871173271,"P3"
"2019-08-22 05:26:07",168,0.161211048244116,168,0.18798022089472,168,0.13616123684738,168,0.158083537354545,"P3"
"2019-08-24 17:07:01",117,0.164600748669947,117,0.205636168243104,117,0.143609068634662,117,0.173859158737127,"P3"
"2019-08-28 05:27:11",168,0.14273699189335,168,0.178714054100265,168,0.131866987766535,168,0.145812871173271,"P3"
"2019-08-29 17:15:22",15,0.136793023040902,15,0.167882653445735,15,0.133530255983069,15,0.144842260001455,"P3"
"2019-08-30 17:06:19",117,0.158136500875399,117,0.178146181674465,117,0.142540442598832,117,0.160002794539559,"P3"
"2019-09-03 05:26:07",168,0.145183757991173,168,0.175838435712302,168,0.130849110288599,168,0.140480763411243,"P3"
"2019-09-04 17:14:28",15,0.132274959472455,15,0.130562166652164,15,0.135909650339352,15,0.125045805900602,"P3"
"2019-09-05 17:07:02",117,0.131487151125424,117,0.139065637020897,117,0.13248498739463,117,0.133208683728706,"P3"
"2019-09-09 05:27:12",168,0.183707261198833,168,0.217057153513284,168,0.139065650193258,168,0.1614191797815,"P3"
"2019-09-10 17:15:23",15,0.179651258103104,15,0.201881981224696,15,0.1311906185085,15,0.159427439741725,"P3"
"2019-09-11 17:06:19",117,0.17405542497271,117,0.200884204475801,117,0.13607493115011,117,0.142754575453001,"P3"
"2019-09-15 05:26:08",168,0.164251749121056,168,0.20220090203442,168,0.129697332576871,168,0.148206849845304,"P3"
"2019-09-16 17:14:29",15,0.156693898109907,15,0.193851723582641,15,0.131360600793405,15,0.144117912117629,"P3"
"2019-09-17 17:07:02",117,0.156693898109907,117,0.193851723582641,117,0.130508563015427,117,0.144117912117629,"P3"
"2019-09-21 05:27:13",168,0.162637871220861,168,0.213367817937043,168,0.138991491517346,168,0.144228734228721,"P3"
"2019-09-22 17:15:23",15,0.119574208163528,15,0.141350068424733,15,0.125809405754525,15,0.13171824727435,"P3"
"2019-09-27 05:26:09",168,0.15594157337303,168,0.184159923033455,168,0.110859508095442,168,0.146065896385198,"P3"
"2019-09-28 17:14:29",15,0.151689416783948,15,0.181659394772917,15,0.11586755467373,15,0.148621008398765,"P3"
"2019-09-29 17:07:03",117,0.14313156158711,117,0.178302570697655,117,0.108166781049261,117,0.141852973660556,"P3"
"2019-10-03 05:27:13",168,0.155800546609867,168,0.18141044315684,168,0.109585498379274,168,0.146021857498725,"P3"
"2019-10-04 17:15:24",15,0.15816891552066,15,0.181360075017717,15,0.132327028866614,15,0.170950760531875,"P3"
"2019-10-05 17:06:20",117,0.162982332606246,117,0.196610396894894,117,0.133990239020879,117,0.174503804744539,"P3"
"2019-10-09 05:26:09",168,0.176865862551569,168,0.184159923033455,168,0.150086224386571,168,0.147679778543899,"P3"
"2019-10-10 17:14:29",15,0.185275440686538,15,0.196296959349024,15,0.168523882349626,15,0.178716837803281,"P3"
"2019-10-11 17:07:03",117,0.182448344737001,117,0.18111112340164,117,0.171650894614739,117,0.169965491790535,"P3"
"2019-10-15 05:27:13",168,0.176724835788407,168,0.18141044315684,168,0.148812214670403,168,0.147635739657426,"P3"
"2019-10-16 17:15:24",15,0.186006616154479,15,0.195421600610427,15,0.170993044631979,15,0.178355567596929,"P3"
"2019-10-17 17:06:20",117,0.181510311271764,117,0.186947845086771,117,0.171729642807467,117,0.166455135095117,"P3"
"2019-10-21 05:26:09",168,0.190117745980399,168,0.195055597380831,168,0.167819599338369,168,0.175756416696888,"P3"
"2019-10-23 17:07:03",117,0.184726773221571,117,0.194969283755633,117,0.171729642807467,117,0.177891199865782,"P3"
"2019-10-27 05:27:13",168,0.175754177747718,168,0.178631382420489,168,0.149689699255739,168,0.144032460213578,"P3"
"2019-10-28 17:15:24",15,0.160763697483245,15,0.178302570697655,15,0.143921804248077,15,0.146066006719297,"P3"
"2019-10-29 17:06:20",117,0.178029097621821,117,0.180981673788303,117,0.171650894614739,117,0.165416795062018,"P3"
"2020-05-08 17:06:19",117,0.199553599017395,117,0.17518209643393,117,0.125410173360352,117,0.155735364283209,"P3"
"2020-05-12 05:26:11",168,0.190380636101059,168,0.158847483605484,168,0.113099570210826,168,0.148235888567403,"P3"
"2020-05-13 17:14:28",15,0.196062780487284,15,0.218876446832083,15,0.151126118964353,15,0.186777474298144,"P3"
"2020-05-14 17:07:02",117,0.216498165267838,117,0.195429039748876,117,0.153216530171204,117,0.160837930537777,"P3"
"2020-05-18 05:27:12",168,0.215108397530516,168,0.172494391651574,168,0.147026985584645,168,0.164356218182467,"P3"
"2020-05-19 17:15:23",15,0.202254290791021,15,0.146027667211692,15,0.121493162433948,15,0.132324073607752,"P3"
