"Date","Track_20","Pred_20","Track_500","Pred_500","Station"
"2018-09-26 05:26:41",168,0.10461361047293,168,0.149248524822694,"M1"
"2018-09-27 17:15:17",15,0.104683527098349,15,0.151273151849387,"M1"
"2018-09-28 17:06:13",117,0.0903276805697653,117,0.158729580469944,"M1"
"2018-10-02 05:25:59",168,0.0997954189554986,168,0.14683086981262,"M1"
"2018-10-03 17:14:23",15,0.0990245010477382,15,0.160256984825668,"M1"
"2018-10-04 17:06:56",117,0.0963217430591565,117,0.143281968741042,"M1"
"2018-10-08 05:26:42",168,0.0981813462683976,168,0.141594327827767,"M1"
"2018-10-09 17:15:17",15,0.0981813462683976,15,0.13895284505791,"M1"
"2018-10-10 17:06:14",117,0.0947076703720555,117,0.140363756273787,"M1"
"2018-10-14 05:26:00",168,0.095883024004914,168,0.151713837179456,"M1"
"2018-10-15 17:14:23",15,0.104897628940601,15,0.145623990892614,"M1"
"2018-10-16 17:06:57",117,0.0945933539376586,117,0.153241241535179,"M1"
"2018-10-20 05:26:42",168,0.158984485150205,168,0.182510682395855,"M1"
"2018-10-21 17:15:18",15,0.164363037332008,15,0.186608213219088,"M1"
"2018-10-22 17:06:14",117,0.182068026594488,117,0.203036792503774,"M1"
"2018-10-26 05:26:00",168,0.169757562216653,168,0.197554497901263,"M1"
"2018-10-27 17:14:23",15,0.218976037405534,15,0.269685241698545,"M1"
"2018-10-28 17:06:57",117,0.216424432955795,117,0.272931500462258,"M1"
"2019-06-29 05:26:43",168,0.237676739617559,NA,NA,"M1"
"2019-06-30 17:15:19",15,0.22965693199777,NA,NA,"M1"
"2019-07-01 17:06:15",117,0.242277707898017,NA,NA,"M1"
"2019-07-05 05:26:04",168,0.18442089176512,168,0.188956841491878,"M1"
"2019-07-06 17:14:25",15,0.177464482862432,15,0.232408583143245,"M1"
"2019-07-07 17:06:58",117,0.184832689581216,117,0.188849557677768,"M1"
"2019-07-11 05:26:43",168,0.154078258571664,168,0.171058861771219,"M1"
"2019-07-12 17:15:19",15,0.184832689581216,15,0.175256581629452,"M1"
"2019-07-13 17:06:16",117,0.192654254992981,117,0.178728025579315,"M1"
"2019-07-17 05:26:05",168,0.1942477377608,168,0.172787706595036,"M1"
"2019-07-18 17:14:25",15,0.11159234895123,15,0.202286944575894,"M1"
"2019-07-19 17:06:59",117,0.139797262941728,117,0.167135342844346,"M1"
"2019-07-23 05:26:44",168,0.132901044845228,168,0.174854449062867,"M1"
"2019-07-24 17:15:20",15,0.14949115484991,15,0.159863790565223,"M1"
