"Date","Track_100.x","Pred_100.x","Track_100.y","Pred_100.y","Track_20.x","Pred_20.x","Track_20.y","Pred_20.y","Track_200.x","Pred_200.x","Track_200.y","Pred_200.y","Track_50.x","Pred_50.x","Track_50.y","Pred_50.y","Track_500.x","Pred_500.x","Track_500.y","Pred_500.y","Station"
"2018-07-05 17:15:13",15,0.270780703373827,15,0.296212090426749,15,0.271693731577923,NA,NA,15,0.278157638071362,15,0.297831606019216,15,0.282207352277589,15,0.330514135010679,15,0.211421028690743,15,0.274943586182648,"M4"
"2018-07-06 17:06:09",117,0.294481136962434,117,0.291959034988262,117,0.295921610785937,NA,NA,117,0.281797140695321,117,0.290515822571216,117,0.292269397826458,117,0.326730681835945,117,0.272707981748326,117,0.273343586844052,"M4"
"2018-07-10 05:25:55",168,0.27822935698569,168,0.270466357163514,168,0.295207853097183,NA,NA,168,0.278032238736364,168,0.246522691108422,168,0.284108744812662,168,0.304696496393457,168,0.270169894203817,168,0.258234538787117,"M4"
"2018-07-11 17:14:19",15,0.287702583467103,15,0.315008005988727,15,0.279709726955846,NA,NA,15,0.290624106330056,15,0.308074449562319,15,0.286753142357627,15,0.342956383035236,15,0.239898757012922,15,0.282918099124487,"M4"
"2018-07-12 17:06:53",117,0.271854710501622,117,0.287456741499334,117,0.28337201472703,NA,NA,117,0.26684623145942,117,0.267855296459338,117,0.267335978731474,117,0.32184230217676,117,0.249794399270883,117,0.276718781898224,"M4"
"2018-07-16 05:26:38",168,0.281186246332226,168,0.294752994555845,168,0.279286824835026,NA,NA,168,0.282016265766645,168,0.284402476475387,168,0.297515461614072,168,0.329184866927635,168,0.261681329618166,168,0.276586490990829,"M4"
"2018-07-17 17:15:14",15,0.282289582405514,15,0.287456741499334,15,0.280486230988468,NA,NA,15,0.286614470507736,15,0.263899729873773,15,0.277144545915418,15,0.323890810519857,15,0.22796431357,15,0.27759626648356,"M4"
"2018-07-18 17:06:10",117,0.306414054347077,117,0.272189379173864,117,0.274265550197556,NA,NA,117,0.286060795561698,117,0.258557721348902,117,0.30245627074797,117,0.3117765687461,117,0.272697424797522,117,0.246201371943342,"M4"
"2018-07-22 05:25:56",168,0.281963440195739,168,0.295025951011747,168,0.280671142512952,NA,NA,168,0.29159077804708,168,0.2993161052949,168,0.293333615940399,168,0.329457823383537,168,0.271255841898601,168,0.272206234591156,"M4"
"2018-07-23 17:14:20",15,0.306414054347077,15,0.279860303994559,15,0.276867422664452,NA,NA,15,0.320457462270402,15,0.251271775978365,15,0.312421378413832,15,0.319447493566795,15,0.259730620666558,15,0.242111284540645,"M4"
"2018-07-24 17:06:53",117,0.29812700379696,117,0.296212090426749,117,0.279286824835026,NA,NA,117,0.292414417375192,117,0.290390726823473,117,0.297515461614072,117,0.328465626667582,117,0.253532745570779,117,0.253116531065702,"M4"
"2018-08-15 05:25:57",NA,NA,NA,NA,NA,NA,NA,NA,168,0.263217373964086,NA,NA,NA,NA,NA,NA,168,0.256142896201085,168,0.206634796717251,"M4"
"2018-08-16 17:14:21",NA,NA,NA,NA,NA,NA,NA,NA,15,0.290508265231383,NA,NA,NA,NA,NA,NA,15,0.230019487538461,15,0.231135456902534,"M4"
"2018-08-17 17:06:55",NA,NA,NA,NA,NA,NA,NA,NA,117,0.258722930013045,NA,NA,NA,NA,NA,NA,117,0.233934090072996,117,0.201363616395251,"M4"
"2018-08-21 05:26:40",NA,NA,NA,NA,NA,NA,NA,NA,168,0.268227738696687,NA,NA,NA,NA,NA,NA,168,0.256618945020339,168,0.200920010648005,"M4"
"2018-08-22 17:15:16",NA,NA,NA,NA,NA,NA,NA,NA,15,0.302555791455611,NA,NA,NA,NA,NA,NA,15,0.255165960837177,15,0.230027238092095,"M4"
"2018-08-23 17:06:12",NA,NA,NA,NA,NA,NA,NA,NA,117,0.26522993297076,NA,NA,NA,NA,NA,NA,117,0.239380588612881,117,0.245663483147427,"M4"
"2018-08-27 05:25:58",NA,NA,NA,NA,NA,NA,NA,NA,168,0.201720336441871,NA,NA,NA,NA,NA,NA,168,0.198074718850972,168,0.202105867651718,"M4"
"2018-08-28 17:14:22",NA,NA,NA,NA,NA,NA,NA,NA,15,0.205984507708234,NA,NA,NA,NA,NA,NA,15,0.199678484768633,15,0.215439857899124,"M4"
"2018-08-29 17:06:56",117,0.212423115509856,117,0.231075598215938,117,0.247443799020334,117,0.263612819615153,117,0.200495878604295,117,0.221850956634861,117,0.294759127989408,117,0.307867801943452,117,0.198348235048735,117,0.22775214717576,"M4"
"2018-09-02 05:26:41",168,0.200636349509573,168,0.225778294021947,168,0.263177060710499,168,0.232133233628667,168,0.202497530305384,168,0.218508072205482,168,0.295372318878511,168,0.27722759624909,168,0.199212071103869,168,0.226714903495595,"M4"
"2018-09-03 17:15:17",15,0.227313783084594,15,0.228910962758103,15,0.272645143861571,15,0.245148804658845,15,0.236327062042179,15,0.218508072205482,15,0.300247711394777,15,0.278003873047719,15,0.221488858439436,15,0.215439857899124,"M4"
"2018-09-04 17:06:13",117,0.200343585153111,117,0.233393597822359,117,0.254666408364063,117,0.25712923085145,117,0.199296511904806,117,0.224168956241283,117,0.297107263710148,117,0.310185801549874,117,0.195505963541066,117,0.235725701707549,"M4"
"2018-09-08 05:25:59",168,0.198067594199666,168,0.184039255092883,168,0.263177060710499,168,0.23494185524376,168,0.198918516880672,168,0.198076567654447,168,0.295372318878511,168,0.242270009006311,168,0.205176303057933,168,0.190059186917272,"M4"
"2018-09-09 17:14:22",15,0.21772513261077,15,0.228910962758103,15,0.278762788579261,15,0.255911750766147,15,0.215922851412243,15,0.218508072205482,15,0.296236944362502,15,0.280572628357626,15,0.205262044279208,15,0.206136018804738,"M4"
"2018-09-10 17:06:56",117,0.218093772363004,117,0.186013059015868,117,0.262325872703392,117,0.241625459147221,117,0.207179927256979,117,0.198076567654447,117,0.266232453795727,117,0.243046285804941,117,0.211723000250581,117,0.189901400019392,"M4"
"2018-09-14 05:26:41",168,0.21383763335619,168,0.227421198830128,168,0.258155786073029,168,0.231412152660893,168,0.199988059472953,168,0.223213705023175,168,0.305471115042103,168,0.286490037306758,168,0.205449819255696,168,0.211072203527724,"M4"
"2018-09-15 17:15:17",15,0.214499654048152,15,0.197574652570683,15,0.25780535285836,15,0.238537806876625,15,0.226483703753396,15,0.190667685138437,15,0.276197561461589,15,0.253291750044976,15,0.219779656636104,15,0.202895509790918,"M4"
"2018-09-16 17:06:13",117,0.208082735374544,117,0.197558152966518,117,0.265765342020604,117,0.23494185524376,117,0.20431340744212,117,0.19621550293937,117,0.263227908765464,117,0.241649876607718,117,0.217826274991684,117,0.190339331651607,"M4"
"2018-09-20 05:25:59",168,0.203324366308952,168,0.199358734342643,168,0.218313446842936,168,0.235178218226175,168,0.18796587568199,168,0.212120824183972,168,0.217310715962217,168,0.238959897315178,168,0.208842526807353,168,0.186645672103729,"M4"
"2018-09-21 17:14:22",15,0.21441914957729,15,0.207171554928457,15,0.204068769273924,15,0.244580342905715,15,0.193098951591412,15,0.229598900746318,15,0.208167439167733,15,0.272421426186758,15,0.211961295349757,15,0.203710022737767,"M4"
"2018-09-22 17:06:56",117,0.206378164257599,117,0.197619672807604,117,0.194852692203167,117,0.253696562139103,117,0.194796063863579,117,0.199347080850458,117,0.232998441617926,117,0.248502400598781,117,0.215757266296704,117,0.195129506206066,"M4"
"2018-09-26 05:26:41",168,0.16590802854688,168,0.174136402040012,168,0.216516555276146,168,0.226318795199289,168,0.157654913191844,168,0.177167863962425,168,0.183119931106302,168,0.237341462175187,168,0.164417354749111,168,0.176177977222907,"M4"
"2018-09-27 17:15:17",15,0.199809915430481,15,0.21663132244048,15,0.206804617422286,15,0.235851773443947,15,0.203588940902617,15,0.215403195873261,15,0.208187782413832,15,0.241006974628691,15,0.20196460643029,15,0.202637677897779,"M4"
"2018-09-28 17:06:13",117,0.190608125101075,117,0.209245098856471,117,0.190617225829164,117,0.236729258029282,117,0.190975397652679,117,0.223404114313122,117,0.237806614914193,117,0.253448696606472,117,0.204291982050792,117,0.202637677897779,"M4"
"2018-10-02 05:25:59",168,0.185563466449589,168,0.187848894885806,168,0.210963750995665,168,0.253696562139103,168,0.176488190407388,168,0.202288807965639,168,0.191551060276619,168,0.245831947171587,168,0.191283876700388,168,0.189597817928304,"M4"
"2018-10-03 17:14:23",15,0.199809915430481,15,0.196892074307611,15,0.206804617422286,15,0.245917848533269,15,0.203588940902617,15,0.199347080850458,15,0.208998031378216,15,0.237538464996179,15,0.191966922017252,15,0.197996026020925,"M4"
"2018-10-04 17:06:56",117,0.208134603331576,117,0.197619672807604,117,0.208562097263562,117,0.247328360429081,117,0.190330499803421,117,0.199347080850458,117,0.194266444806755,117,0.248502400598781,117,0.208923079997951,117,0.195129506206066,"M4"
"2018-10-08 05:26:42",168,0.19831686029349,168,0.200566139103202,168,0.200788576785758,168,0.213052662451293,168,0.210028362029919,168,0.211755165910733,168,0.183315956919764,168,0.230877007745113,168,0.249026928408971,168,0.227702346266977,"M4"
"2018-10-09 17:15:17",15,0.195671875921051,15,0.245714942516654,15,0.195909745038244,15,0.228606292447905,15,0.209432255365004,15,0.224620302961858,15,0.190395765969033,15,0.276307241118238,15,0.241722287437173,15,0.242182799349844,"M4"
"2018-10-10 17:06:14",117,0.194154564337097,117,0.209961592978917,117,0.204030503530928,117,0.213052662451293,117,0.210537241906734,117,0.211755165910733,117,0.179799310654498,117,0.231653284543742,117,0.233178758843251,117,0.238913654081665,"M4"
"2018-10-14 05:26:00",168,0.199958426801467,168,0.184083695849407,168,0.196201657008362,168,0.207007285440022,168,0.20892074759399,168,0.211583163392532,168,0.192348444000745,168,0.21833636329355,168,0.233128802414624,168,0.227252349406255,"M4"
"2018-10-15 17:14:23",15,0.205020310099685,15,0.215151613496238,15,0.195909745038244,15,0.251173217046385,15,0.209432255365004,15,0.204503237890655,15,0.18893771986376,15,0.24954581583034,15,0.241722287437173,15,0.236955413244358,"M4"
"2018-10-16 17:06:57",117,0.20232182934741,117,0.210490039555074,117,0.211575797167782,117,0.232867703555378,117,0.212877699078577,117,0.204503237890655,117,0.189544408512434,117,0.230392695694107,117,0.248183243408546,117,0.234647093844376,"M4"
"2018-10-20 05:26:42",168,0.193047927411823,168,0.201094585679359,168,0.198768127879893,168,0.227506435944322,168,0.251855923001368,168,0.248431803415091,168,0.192348444000745,168,0.229596075649379,168,0.224798126607136,168,0.245722990215596,"M4"
"2018-10-21 17:15:18",15,0.185997194402994,15,0.204281973441992,15,0.199177734133231,15,0.22576604534575,15,0.214069814978638,15,0.246253663560279,15,0.186552645037707,15,0.232354119254465,15,0.23619931527155,15,0.240714598362272,"M4"
"2018-10-22 17:06:14",117,0.190402943039383,117,0.243288495149556,117,0.196201657008362,117,0.255369166914953,117,0.251855923001368,117,0.269505240473242,117,0.192348444000745,117,0.264528473674132,117,0.229861777742641,117,0.268166017391039,"M4"
"2018-10-26 05:26:00",168,0.196799548709536,168,0.200566139103202,168,0.198657650913645,168,0.213052662451293,168,0.229199473461174,168,0.239952554452949,168,0.17361620907283,168,0.230877007745113,168,0.23711245344199,168,0.238883276419621,"M4"
"2018-10-27 17:14:23",15,0.195671875921051,15,0.210143221642915,15,0.195909745038244,15,0.232867703555378,15,0.227577659467662,15,0.248084985502931,15,0.190395765969033,15,0.236426332029596,15,0.253226489387898,15,0.241061416274432,"M4"
"2018-10-28 17:06:57",117,0.195671875921051,117,0.210143221642915,117,0.200788576785758,117,0.232867703555378,117,0.241520677988597,117,0.248084985502931,117,0.183315956919764,117,0.230045877781948,117,0.235914479480126,117,0.241061416274432,"M4"
"2019-08-16 05:26:46",NA,NA,168,0.225439906030351,NA,NA,168,0.241292853163017,NA,NA,168,0.256844030583087,NA,NA,168,0.306058885030023,168,0.26754830801052,168,0.255086953484517,"M4"
"2019-08-17 17:15:22",NA,NA,15,0.208149768730204,NA,NA,15,0.241292853163017,NA,NA,15,0.249663733970992,NA,NA,15,0.294288430358051,15,0.26479807045626,15,0.242720982559858,"M4"
"2019-08-18 17:06:18",NA,NA,117,0.267289725366276,NA,NA,117,0.221468728787776,NA,NA,117,0.297908323037627,NA,NA,117,0.308357828872158,117,0.23741663602152,117,0.270614262393783,"M4"
"2019-08-22 05:26:07",NA,NA,168,0.245624302077047,NA,NA,168,0.231928192209844,NA,NA,168,0.260698034629293,NA,NA,168,0.28706479237065,168,0.221614451373709,168,0.278460587262846,"M4"
"2019-08-24 17:07:01",NA,NA,117,0.236934181736057,NA,NA,117,0.248419778260837,NA,NA,117,0.256950531746091,NA,NA,117,0.256868619018732,117,0.246664499986751,117,0.276485615033159,"M4"
"2019-08-28 05:26:46",NA,NA,168,0.230600318826478,NA,NA,168,0.233310192955266,NA,NA,168,0.254469154913983,NA,NA,168,0.253152921948792,168,0.221614451373709,168,0.274386991514043,"M4"
"2019-08-29 17:15:22",NA,NA,15,0.21483550525338,NA,NA,15,0.241292853163017,NA,NA,15,0.23695996251096,NA,NA,15,0.240026236101312,15,0.243592082435456,15,0.250554093167701,"M4"
"2019-08-30 17:06:19",NA,NA,117,0.198022404640372,NA,NA,117,0.244969288149661,NA,NA,117,0.231265610998425,NA,NA,117,0.226895311159319,117,0.23617855336306,117,0.221027436124681,"M4"
"2019-09-03 05:26:07",NA,NA,168,0.227345326363476,NA,NA,168,0.233310192955266,NA,NA,168,0.250324518921056,NA,NA,168,0.253152921948792,168,0.221614451373709,168,0.274701551855091,"M4"
"2019-09-04 17:14:28",NA,NA,15,0.21483550525338,NA,NA,15,0.241292853163017,NA,NA,15,0.23695996251096,NA,NA,15,0.240026236101312,15,0.223247666640107,15,0.244726130632433,"M4"
"2019-09-05 17:07:02",NA,NA,117,0.180670676493323,NA,NA,117,0.266220057705408,NA,NA,117,0.221752349053277,NA,NA,117,0.233199438085036,117,0.227947683199472,117,0.229458565294998,"M4"
"2019-09-09 05:26:47",NA,NA,168,0.236411663630208,NA,NA,168,0.236317428454165,168,0.247573265932183,168,0.259560682376397,NA,NA,168,0.263499086247872,168,0.260231164534899,168,0.256718248312444,"M4"
"2019-09-10 17:15:23",NA,NA,15,0.194317994148341,NA,NA,15,0.241292853163017,15,0.256427983584001,15,0.235399666708295,NA,NA,15,0.23828665689999,15,0.234833196128226,15,0.219997143601471,"M4"
"2019-09-11 17:06:19",NA,NA,117,0.21483550525338,NA,NA,117,0.241292853163017,117,0.216386680335407,117,0.23695996251096,NA,NA,117,0.231850368291373,117,0.215519025653675,117,0.215511281526556,"M4"
"2019-09-15 05:26:08",NA,NA,NA,NA,NA,NA,NA,NA,168,0.191576230002096,NA,NA,NA,NA,NA,NA,168,0.190148075853591,168,0.186136194668581,"M4"
"2019-09-16 17:14:29",NA,NA,NA,NA,NA,NA,NA,NA,15,0.2114356860588,NA,NA,NA,NA,NA,NA,15,0.185353231155507,15,0.191667882946342,"M4"
"2019-09-17 17:07:02",NA,NA,NA,NA,NA,NA,NA,NA,117,0.177337356326372,NA,NA,NA,NA,NA,NA,117,0.186381026256655,117,0.191667882946342,"M4"
"2019-09-21 05:26:48",NA,NA,NA,NA,NA,NA,NA,NA,168,0.191576230002096,NA,NA,NA,NA,NA,NA,168,0.190148075853591,168,0.172362882190394,"M4"
"2019-09-22 17:15:23",NA,NA,NA,NA,NA,NA,NA,NA,15,0.182769359636078,NA,NA,NA,NA,NA,NA,15,0.177224832185261,15,0.191667882946342,"M4"
"2019-09-27 05:26:09",NA,NA,NA,NA,NA,NA,NA,NA,168,0.168812581649518,NA,NA,NA,NA,NA,NA,168,0.178840861300984,168,0.184954338055941,"M4"
"2019-09-28 17:14:29",NA,NA,NA,NA,NA,NA,NA,NA,15,0.207684619183781,NA,NA,NA,NA,NA,NA,15,0.181602164280488,15,0.18387090894753,"M4"
"2019-09-29 17:07:03",NA,NA,NA,NA,NA,NA,NA,NA,117,0.177337356326372,NA,NA,NA,NA,NA,NA,117,0.186381026256655,117,0.18387090894753,"M4"
"2019-10-03 05:26:48",NA,NA,NA,NA,NA,NA,NA,NA,168,0.176918549356996,NA,NA,NA,NA,NA,NA,168,0.175421219397399,168,0.184954338055941,"M4"
"2019-10-04 17:15:24",NA,NA,NA,NA,NA,NA,NA,NA,15,0.192183777842856,NA,NA,NA,NA,NA,NA,15,0.184764997140932,15,0.191732051287208,"M4"
"2019-10-05 17:06:20",NA,NA,NA,NA,NA,NA,NA,NA,117,0.191576230002096,NA,NA,NA,NA,NA,NA,117,0.190148075853591,117,0.179541706505023,"M4"
"2019-10-09 05:26:09",NA,NA,NA,NA,NA,NA,NA,NA,168,0.214364271383516,NA,NA,NA,NA,NA,NA,168,0.22726636612972,168,0.195510327180707,"M4"
"2019-10-10 17:14:29",NA,NA,NA,NA,NA,NA,NA,NA,15,0.219928379956419,NA,NA,NA,NA,NA,NA,15,0.219961725157921,15,0.177761451302279,"M4"
"2019-10-11 17:07:03",NA,NA,NA,NA,NA,NA,NA,NA,117,0.177689031570613,NA,NA,NA,NA,NA,NA,117,0.173219248910307,117,0.185222903980824,"M4"
"2019-10-15 05:26:48",NA,NA,NA,NA,NA,NA,NA,NA,168,0.198661856858552,NA,NA,NA,NA,NA,NA,168,0.206571096979215,168,0.190184259990822,"M4"
"2019-10-16 17:15:24",NA,NA,NA,NA,NA,NA,NA,NA,15,0.204834915912154,NA,NA,NA,NA,NA,NA,15,0.209364066371578,15,0.185222903980824,"M4"
"2019-10-17 17:06:20",NA,NA,NA,NA,NA,NA,NA,NA,117,0.214364271383516,NA,NA,NA,NA,NA,NA,117,0.222226011155958,117,0.185222903980824,"M4"
"2019-10-21 05:26:09",NA,NA,NA,NA,NA,NA,NA,NA,168,0.192703074457577,NA,NA,NA,NA,NA,NA,168,0.206571096979215,168,0.192753015300729,"M4"
"2019-10-23 17:07:03",NA,NA,NA,NA,NA,NA,NA,NA,117,0.214364271383516,NA,NA,NA,NA,NA,NA,117,0.222226011155958,117,0.179066077773227,"M4"
"2019-10-27 05:26:48",NA,NA,NA,NA,NA,NA,NA,NA,168,0.198661856858552,NA,NA,NA,NA,NA,NA,168,0.205462878168776,168,0.189963803488978,"M4"
"2019-10-28 17:15:24",NA,NA,NA,NA,NA,NA,NA,NA,15,0.213949529492005,NA,NA,NA,NA,NA,NA,15,0.221312872985518,15,0.199892504666307,"M4"
"2019-10-29 17:06:20",NA,NA,NA,NA,NA,NA,NA,NA,117,0.189833494915678,NA,NA,NA,NA,NA,NA,117,0.208283407462815,117,0.185222903980824,"M4"
"2020-06-25 17:06:21",NA,NA,117,0.259842091040535,NA,NA,117,0.171558733629719,NA,NA,117,0.267167387505087,NA,NA,117,0.278598074715381,NA,NA,NA,NA,"M4"
"2020-06-29 05:26:10",NA,NA,168,0.220431961776862,NA,NA,168,0.172400044799346,NA,NA,168,0.222380027532865,NA,NA,168,0.245894848364632,NA,NA,NA,NA,"M4"
"2020-06-30 17:14:31",NA,NA,15,0.220858991663612,NA,NA,15,0.1695619882695,NA,NA,15,0.222380027532865,NA,NA,15,0.243085818777987,NA,NA,NA,NA,"M4"
"2020-07-01 17:07:04",NA,NA,117,0.259842091040535,NA,NA,117,0.171558733629719,NA,NA,117,0.267167387505087,NA,NA,117,0.278598074715381,NA,NA,NA,NA,"M4"
"2020-07-05 05:26:50",NA,NA,168,0.220431961776862,NA,NA,168,0.172400044799346,NA,NA,168,0.222380027532865,NA,NA,168,0.245894848364632,NA,NA,168,0.223723722404539,"M4"
"2020-07-06 17:15:26",NA,NA,15,0.258733872230096,NA,NA,15,0.171558733629719,NA,NA,15,0.266059168694648,NA,NA,15,0.279630404271495,NA,NA,15,0.25573243359407,"M4"
"2020-07-07 17:06:22",NA,NA,117,0.27971557123524,NA,NA,117,0.24220375086179,NA,NA,117,0.278281328921079,NA,NA,117,0.303199061089644,NA,NA,117,0.268883754870575,"M4"
"2020-07-11 05:26:11",NA,NA,168,0.256596479196062,NA,NA,168,0.170751078789832,NA,NA,168,0.267543667970333,NA,NA,168,0.27603881080323,NA,NA,168,0.25573243359407,"M4"
"2020-07-12 17:14:32",NA,NA,15,0.258733872230096,NA,NA,15,0.170751078789832,NA,NA,15,0.267543667970333,NA,NA,15,0.279630404271495,NA,NA,15,0.254624214783631,"M4"
"2020-07-13 17:07:05",NA,NA,117,0.258733872230096,NA,NA,117,0.170751078789832,NA,NA,117,0.266059168694648,NA,NA,117,0.277581895928399,NA,NA,117,0.25573243359407,"M4"
"2020-07-17 05:26:51",NA,NA,168,0.213146158458221,NA,NA,168,0.177170045078295,NA,NA,168,0.213456322497069,NA,NA,168,0.244229045855422,NA,NA,168,0.239710585964118,"M4"
"2020-07-18 17:15:26",NA,NA,15,0.22122563488075,NA,NA,15,0.169118382522254,NA,NA,15,0.222746670750003,NA,NA,15,0.243452461995125,NA,NA,15,0.20356729419784,"M4"
"2020-07-19 17:06:23",117,0.256293482361521,117,0.220712617005876,117,0.237531028226648,117,0.177170045078295,117,0.223956318204432,117,0.229522412746112,117,0.198816601751621,117,0.247540605950098,117,0.241857216753661,117,0.223195415871269,"M4"
"2020-07-23 05:26:11",168,0.249344424504634,168,0.189769560998433,168,0.197053858493887,168,0.274455460792429,168,0.237388865666905,168,0.220543750394578,168,0.218770393593823,168,0.215249560781922,168,0.252179170481759,168,0.213303087554858,"M4"
"2020-07-24 17:14:32",15,0.236599468725525,15,0.19591709888858,15,0.226839012944791,15,0.278455251096097,15,0.241739006889047,15,0.220910393611716,15,0.208002325285766,15,0.217760028113172,15,0.24283805887827,15,0.203808958654187,"M4"
"2020-07-25 17:07:06",117,0.206599173194393,117,0.213989779549145,117,0.220287005288202,117,0.268336962207339,117,0.204995599252012,117,0.23257937674004,117,0.189141207228348,117,0.219673486671055,117,0.219462728362857,117,0.203808958654187,"M4"
"2020-07-29 05:26:51",168,0.236694236501626,168,0.193564175527547,168,0.229205009830399,168,0.269540376238129,168,0.23113867148528,168,0.245215661301566,168,0.204191985062819,168,0.223192990402711,168,0.231968198754545,168,0.236070212028177,"M4"
"2020-07-30 17:15:27",15,0.206599173194393,15,0.194144205688303,15,0.214355956556996,15,0.267625349098132,15,0.228033870891077,15,0.21950339452081,15,0.194856670094808,15,0.193638605530562,15,0.215133425239361,15,0.218140674503264,"M4"
"2020-07-31 17:06:24",117,0.25375284002859,117,0.207465226635925,117,0.205280291940507,117,0.268826618549375,117,0.235931396888853,117,0.232700847374737,117,0.224846861314018,117,0.222429535112793,117,0.281127795427882,117,0.20923934023081,"M4"
"2020-08-04 05:26:12",168,0.231446397504083,168,0.229993813997533,168,0.184425584853534,168,0.244921845691836,168,0.213135746057358,168,0.26970313409774,168,0.217710721201026,168,0.25520244873596,168,0.273568407190401,168,0.281517984413024,"M4"
"2020-08-05 17:14:33",15,0.20315547050906,15,0.212429837063101,15,0.193793434468694,15,0.24677586715351,15,0.205666162558039,15,0.23389535926686,15,0.193655158861864,15,0.22709761304828,15,0.248318214401911,15,0.242287937541433,"M4"
"2020-08-06 17:07:07",117,0.202604394687211,117,0.219291911795714,117,0.207128379504347,117,0.24467876895838,117,0.186362386061622,117,0.262648929572965,117,0.187939695995405,117,0.224793584817056,117,0.245982108190229,117,0.267959010172934,"M4"
"2020-08-10 05:26:52",168,0.188771620713487,168,0.192527489463293,168,0.202461669924302,168,0.255492361667161,168,0.175601700328721,168,0.22073621219035,168,0.191644106487436,168,0.217399367619979,168,0.243912757001352,168,0.222281818877326,"M4"
"2020-08-11 17:15:28",15,0.23526243309775,15,0.199049457289593,15,0.199628503717277,15,0.2488087577637,15,0.225024866294707,15,0.223915027772711,15,0.235397849838516,15,0.222045063343635,15,0.293913672314145,15,0.24918063387735,"M4"
"2020-08-12 17:06:24",117,0.234485239234237,117,0.217977654864034,117,0.184425584853534,117,0.243179915520645,117,0.213912939920871,117,0.227916508802445,117,0.217710721201026,117,0.228448760875877,117,0.282003053822029,117,0.243348411583794,"M4"
"2020-08-16 05:26:13",168,0.231446397504083,168,0.17859950471506,168,0.184425584853534,168,0.259791950259027,168,0.213135746057358,168,0.207088894535332,168,0.217710721201026,168,0.201978289815477,168,0.27289875108413,168,0.222745249929551,"M4"
"2020-08-17 17:14:36",15,0.224611766222468,15,0.198702639377433,15,0.192516372266756,15,0.263542037437763,15,0.223231493644213,15,0.221199643242574,15,0.21746494423416,15,0.219645330325063,15,0.279799517125192,15,0.222281818877326,"M4"
"2020-08-18 17:07:07",117,0.23526243309775,117,0.205453154821834,117,0.186822738344128,117,0.255492361667161,117,0.213912939920871,117,0.22073621219035,117,0.220107874691621,117,0.228448760875877,117,0.282003053822029,117,0.222281818877326,"M4"
"2020-08-22 05:26:53",168,0.213074600671956,168,0.177163174922423,168,0.191123338117085,168,0.196111931200506,168,0.21361087238721,168,0.213840191139376,168,0.217727568923836,168,0.2211542406796,168,0.20612832629401,168,0.206672021053313,"M4"
"2020-08-23 17:15:29",15,0.210549855830712,15,0.196689608390546,15,0.189772900587579,15,0.193061667106778,15,0.218788206215493,15,0.237597609237245,15,0.167298179318199,15,0.238368969093257,15,0.20128599382406,15,0.227663012046367,"M4"
"2020-08-24 17:06:25",117,0.221596133661887,117,0.190646818302244,117,0.201995487696983,117,0.186803958878264,117,0.188802842720593,117,0.231364990076668,117,0.192249076295921,117,0.234754215869016,117,0.201468949299972,117,0.210984975370189,"M4"
"2020-08-28 05:26:14",NA,NA,NA,NA,NA,NA,NA,NA,168,0.200115895764721,NA,NA,NA,NA,NA,NA,168,0.213659486929435,168,0.216812937905457,"M4"
"2020-08-29 17:14:34",NA,NA,NA,NA,NA,NA,NA,NA,15,0.203435649015858,NA,NA,NA,NA,NA,NA,15,0.205651955012353,15,0.244518517292834,"M4"
"2020-08-30 17:07:08",NA,NA,NA,NA,NA,NA,NA,NA,117,0.198217260927372,NA,NA,NA,NA,NA,NA,117,0.197471408027985,117,0.238900256836286,"M4"
"2020-09-03 05:26:53",NA,NA,NA,NA,NA,NA,NA,NA,168,0.217974749854849,NA,NA,NA,NA,NA,NA,168,0.218842204928127,168,0.210984975370189,"M4"
"2020-09-04 17:15:29",NA,NA,NA,NA,NA,NA,NA,NA,15,0.203435649015858,NA,NA,NA,NA,NA,NA,15,0.205651955012353,15,0.198704322935221,"M4"
"2020-09-05 17:06:26",NA,NA,NA,NA,NA,NA,NA,NA,117,0.198217260927372,NA,NA,NA,NA,NA,NA,117,0.234921268433153,117,0.247281481925585,"M4"
"2020-09-09 05:26:14",NA,NA,NA,NA,NA,NA,NA,NA,168,0.187925358135257,NA,NA,NA,NA,NA,NA,168,0.248346942655544,168,0.217320985581282,"M4"
"2020-09-10 17:14:35",NA,NA,NA,NA,NA,NA,NA,NA,15,0.212731706743059,NA,NA,NA,NA,NA,NA,15,0.22678017808222,15,0.210391271812858,"M4"
"2020-09-11 17:07:09",NA,NA,NA,NA,NA,NA,NA,NA,117,0.194568077963788,NA,NA,NA,NA,NA,NA,117,0.237839035350094,117,0.250954525081438,"M4"
"2020-09-15 05:26:54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,0.235188879617766,168,0.228824581477353,"M4"
"2020-09-16 17:15:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0.228231056558127,15,0.197255741735901,"M4"
"2020-09-17 17:06:26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,0.239141879141605,117,0.236012550290719,"M4"
"2020-09-21 05:26:15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,0.245533381942964,168,0.220018586755295,"M4"
"2020-09-22 17:14:35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0.246526932322827,15,0.205686870906218,"M4"
