"","Date.x","Station.x","get_ts","get_map","Station"
"774",2022-05-04 17:07:12,"P2",NA,0.22,"P2"
"775",2022-05-08 05:27:23,"I3",NA,0.24,"I3"
"776",2022-05-08 05:27:23,"P1",NA,0.2,"P1"
"777",2022-05-08 05:27:23,"P2",NA,0.26,"P2"
"778",2022-05-09 17:15:34,"B1",0.171389713825789,0.14,"B1"
"779",2022-05-09 17:15:34,"B3",0.203674010374873,0.17,"B3"
"780",2022-05-09 17:15:34,"I3",0.189740277230562,0.19,"I3"
"781",2022-05-09 17:15:34,"P1",0.262286602890488,0.22,"P1"
"782",2022-05-09 17:15:34,"P2",0.261176799360526,0.25,"P2"
"783",2022-05-09 17:15:34,"P3",0.180095836399315,0.22,"P3"
"784",2022-05-09 17:15:34,"S4",0.169839209448531,0.17,"S4"
"785",2022-05-16 17:07:14,"B1",0.198795828934998,0.17,"B1"
"786",2022-05-16 17:07:14,"B3",0.223608042535789,0.17,"B3"
"787",2022-05-16 17:07:14,"I3",0.184328659511094,0.14,"I3"
"788",2022-05-16 17:07:14,"P1",0.25211977815672,0.24,"P1"
"789",2022-05-16 17:07:14,"P2",0.280012370411769,0.21,"P2"
"790",2022-05-16 17:07:14,"P3",0.16239900044273,0.26,"P3"
"791",2022-05-16 17:07:14,"S4",0.249879041784729,0.28,"S4"
"792",2022-05-20 05:26:59,"S4",0.249879041784729,0.29,"S4"
"793",2022-05-20 05:27:24,"B1",0.187073912157294,0.14,"B1"
"794",2022-05-20 05:27:24,"B3",0.211069361813015,0.18,"B3"
"795",2022-05-20 05:27:24,"I3",0.179615156540851,0.16,"I3"
"796",2022-05-20 05:27:24,"P1",0.254921663499168,0.2,"P1"
"797",2022-05-20 05:27:24,"P2",0.203503147104028,0.22,"P2"
"798",2022-05-20 05:27:24,"P3",0.135951264656092,0.17,"P3"
"799",2022-05-21 17:15:35,"B1",0.160718673668977,0.15,"B1"
"800",2022-05-21 17:15:35,"B3",0.224023748186216,0.17,"B3"
"801",2022-05-21 17:15:35,"I3",0.152391388138985,0.19,"I3"
"802",2022-05-21 17:15:35,"P1",0.238486828971395,0.21,"P1"
"803",2022-05-21 17:15:35,"P2",0.167991447607045,0.18,"P2"
"804",2022-05-21 17:15:35,"P3",0.118755200343368,0.17,"P3"
"805",2022-05-21 17:15:35,"S4",0.170360963197284,0.15,"S4"
"806",2022-05-28 17:07:14,"B1",0.169501664022922,0.15,"B1"
"807",2022-05-28 17:07:14,"B2",NA,0.14,"B2"
"808",2022-05-28 17:07:14,"B3",0.212884079854166,0.12,"B3"
"809",2022-05-28 17:07:14,"I1",NA,0.17,"I1"
"810",2022-05-28 17:07:14,"I3",0.146625838374566,0.16,"I3"
"811",2022-05-28 17:07:14,"M2",0.251475210751079,0.17,"M2"
"812",2022-05-28 17:07:14,"P1",0.188909421460902,0.17,"P1"
"813",2022-05-28 17:07:14,"P2",0.161886001820329,0.16,"P2"
"814",2022-05-28 17:07:14,"P3",0.103531985754309,0.18,"P3"
"815",2022-05-28 17:07:14,"S4",0.166663142103583,0.14,"S4"
"816",2022-06-02 17:15:36,"B3",0.240140856320311,0.14,"B3"
"817",2022-06-02 17:15:36,"M2",0.27024104422997,0.18,"M2"
"818",2022-06-02 17:15:36,"P1",NA,0.16,"P1"
"819",2022-06-02 17:15:36,"P2",0.166216655351447,0.19,"P2"
"820",2022-06-02 17:15:36,"P3",0.14038678086301,0.17,"P3"
"821",2022-06-02 17:15:36,"S4",0.166823837358697,0.15,"S4"
"822",2022-06-13 05:27:01,"M2",0.252572947557006,0.23,"M2"
"823",2022-06-13 05:27:01,"S4",0.227527058699597,0.25,"S4"
"824",2022-06-13 05:27:26,"B3",0.233360898688575,0.18,"B3"
"825",2022-06-13 05:27:26,"P1",NA,0.18,"P1"
"826",2022-06-13 05:27:26,"P2",0.205840274378192,0.18,"P2"
"827",2022-06-13 05:27:26,"P3",0.138827182267045,0.15,"P3"
"828",2022-06-14 17:15:36,"B3",0.245711551762918,0.19,"B3"
"829",2022-06-14 17:15:36,"M2",0.268249983177229,0.2,"M2"
"830",2022-06-14 17:15:36,"P1",NA,0.16,"P1"
"831",2022-06-14 17:15:36,"P2",0.166910286471934,0.17,"P2"
"832",2022-06-14 17:15:36,"P3",0.122935847993035,0.21,"P3"
"833",2022-06-14 17:15:36,"S4",0.178158162715817,0.15,"S4"
"834",2022-06-21 17:07:16,"B1",0.140982357200438,0.14,"B1"
"835",2022-06-21 17:07:16,"B2",0.221136136159121,0.13,"B2"
"836",2022-06-21 17:07:16,"B3",0.235221051158105,0.14,"B3"
"837",2022-06-21 17:07:16,"I1",0.156614610187811,0.25,"I1"
"838",2022-06-21 17:07:16,"I3",0.198630037110048,0.17,"I3"
"839",2022-06-21 17:07:16,"M2",0.250424632807556,0.14,"M2"
"840",2022-06-21 17:07:16,"P1",0.214729667097211,0.17,"P1"
"841",2022-06-21 17:07:16,"P2",0.171436789492139,0.17,"P2"
"842",2022-06-21 17:07:16,"P3",0.138040994421468,0.17,"P3"
"843",2022-06-21 17:07:16,"S4",0.180238141447903,0.28,"S4"
"844",2022-06-25 05:27:01,"M2",0.258509999258837,0.2,"M2"
"845",2022-06-25 05:27:01,"S4",0.213407133076308,0.28,"S4"
"846",2022-06-25 05:27:26,"B1",0.155666902605428,0.15,"B1"
"847",2022-06-25 05:27:26,"B2",0.195175609214496,0.15,"B2"
"848",2022-06-25 05:27:26,"B3",0.186014790059068,0.18,"B3"
"849",2022-06-25 05:27:26,"I1",0.166180549427674,0.23,"I1"
"850",2022-06-25 05:27:26,"I3",0.229277771909867,0.19,"I3"
"851",2022-06-25 05:27:26,"P1",0.283806524138351,0.26,"P1"
"852",2022-06-25 05:27:26,"P2",0.21786349707869,0.21,"P2"
"853",2022-06-25 05:27:26,"P3",0.191533593588022,0.27,"P3"
"854",2022-06-26 17:15:37,"B1",0.161416709866001,0.15,"B1"
"855",2022-06-26 17:15:37,"B2",0.208386677164854,0.18,"B2"
"856",2022-06-26 17:15:37,"B3",0.207957031613812,0.17,"B3"
"857",2022-06-26 17:15:37,"I1",0.152471567354164,0.22,"I1"
"858",2022-06-26 17:15:37,"I3",0.191029462588975,0.17,"I3"
"859",2022-06-26 17:15:37,"M2",0.254844466890006,0.21,"M2"
"860",2022-06-26 17:15:37,"P1",0.242819789035154,0.17,"P1"
"861",2022-06-26 17:15:37,"P2",0.182774159162657,0.17,"P2"
"862",2022-06-26 17:15:37,"P3",0.182628503069606,0.18,"P3"
"863",2022-06-26 17:15:37,"S4",0.190042689164878,0.14,"S4"
"864",2022-07-03 17:07:17,"B1",0.128303462723749,0.14,"B1"
"865",2022-07-03 17:07:17,"B2",0.187152973513262,0.16,"B2"
"866",2022-07-03 17:07:17,"B3",0.225723329292622,0.12,"B3"
"867",2022-07-03 17:07:17,"I1",0.141032677695811,0.21,"I1"
"868",2022-07-03 17:07:17,"I3",0.195109720293238,0.16,"I3"
"869",2022-07-03 17:07:17,"M2",0.250424632807556,0.17,"M2"
"870",2022-07-03 17:07:17,"M4",NA,0.24,"M4"
"871",2022-07-03 17:07:17,"P1",0.248758409158424,0.26,"P1"
"872",2022-07-03 17:07:17,"P2",0.18662150231165,0.17,"P2"
"873",2022-07-03 17:07:17,"P3",0.120173642152795,0.21,"P3"
"874",2022-07-03 17:07:17,"S4",0.169839209448531,0.16,"S4"
"875",2022-07-07 05:27:02,"M2",NA,0.15,"M2"
"876",2022-07-07 05:27:02,"M4",NA,0.23,"M4"
"877",2022-07-07 05:27:02,"S4",0.18988553139232,0.16,"S4"
"878",2022-07-07 05:27:27,"B1",0.154486190954478,0.16,"B1"
"879",2022-07-07 05:27:27,"B2",0.19370420554167,0.14,"B2"
"880",2022-07-07 05:27:27,"B3",0.228785146564054,0.14,"B3"
"881",2022-07-07 05:27:27,"I1",0.135576261341395,0.18,"I1"
"882",2022-07-07 05:27:27,"I3",0.197871658146354,0.18,"I3"
"883",2022-07-07 05:27:27,"P1",0.276582104346823,0.16,"P1"
"884",2022-07-07 05:27:27,"P2",0.183093307865526,0.18,"P2"
"885",2022-07-07 05:27:27,"P3",0.157615833922741,0.18,"P3"
"886",2022-07-08 17:15:38,"B1",0.186228089535512,0.17,"B1"
"887",2022-07-08 17:15:38,"B2",0.214783670808232,0.14,"B2"
"888",2022-07-08 17:15:38,"B3",0.243191360805644,0.15,"B3"
"889",2022-07-08 17:15:38,"I1",0.135576261341395,0.18,"I1"
"890",2022-07-08 17:15:38,"I3",0.191029462588975,0.18,"I3"
"891",2022-07-08 17:15:38,"M2",NA,0.19,"M2"
"892",2022-07-08 17:15:38,"M4",NA,0.19,"M4"
"893",2022-07-08 17:15:38,"P1",0.226292153432964,0.19,"P1"
"894",2022-07-08 17:15:38,"P2",0.212967540088464,0.2,"P2"
"895",2022-07-08 17:15:38,"P3",0.138166974226465,0.23,"P3"
"896",2022-07-08 17:15:38,"S4",0.204214101663295,0.17,"S4"
"897",2022-07-15 17:07:18,"B1",0.157635909309865,0.14,"B1"
"898",2022-07-15 17:07:18,"B2",0.165163234088531,0.17,"B2"
"899",2022-07-15 17:07:18,"B3",0.243607066456071,0.11,"B3"
"900",2022-07-15 17:07:18,"I1",0.137086121282336,0.23,"I1"
"901",2022-07-15 17:07:18,"I3",0.198630037110048,0.15,"I3"
"902",2022-07-15 17:07:18,"M2",NA,0.23,"M2"
"903",2022-07-15 17:07:18,"M4",NA,0.27,"M4"
"904",2022-07-15 17:07:18,"P1",0.192888877798128,0.16,"P1"
"905",2022-07-15 17:07:18,"P2",0.184401496459242,0.19,"P2"
"906",2022-07-15 17:07:18,"P3",0.160337149222487,0.25,"P3"
"907",2022-07-15 17:07:18,"S4",0.194336923412676,0.14,"S4"
"908",2022-07-19 05:27:03,"M2",NA,0.15,"M2"
"909",2022-07-19 05:27:03,"M4",NA,0.18,"M4"
"910",2022-07-19 05:27:03,"S4",0.188321967947537,0.17,"S4"
"911",2022-07-19 05:27:28,"B1",0.178420058837699,0.15,"B1"
"912",2022-07-19 05:27:28,"B2",0.19370420554167,0.15,"B2"
"913",2022-07-19 05:27:28,"B3",0.203991669312304,0.13,"B3"
"914",2022-07-19 05:27:28,"I1",0.137086121282336,0.17,"I1"
"915",2022-07-19 05:27:28,"I3",0.195131186535142,0.15,"I3"
"916",2022-07-19 05:27:28,"P1",0.27730856527643,0.19,"P1"
"917",2022-07-19 05:27:28,"P2",0.189175462819806,0.17,"P2"
"918",2022-07-19 05:27:28,"P3",0.157615833922741,0.19,"P3"
"919",2022-07-20 17:15:39,"B1",0.149578073252345,0.2,"B1"
"920",2022-07-20 17:15:39,"B3",0.248842377174979,0.16,"B3"
"921",2022-07-20 17:15:39,"M2",0.249762563731951,0.13,"M2"
"922",2022-07-20 17:15:39,"M4",0.19423767265241,0.18,"M4"
"923",2022-07-20 17:15:39,"P1",NA,0.26,"P1"
"924",2022-07-20 17:15:39,"P2",0.2640340156507,0.27,"P2"
"925",2022-07-20 17:15:39,"P3",0.1773537554592,0.18,"P3"
"926",2022-07-20 17:15:39,"S4",0.227908905902852,0.24,"S4"
"927",2022-07-27 17:07:18,"B1",0.168966802089518,0.14,"B1"
"928",2022-07-27 17:07:18,"B3",0.215974015002625,0.19,"B3"
"929",2022-07-27 17:07:18,"M2",0.238861988348223,0.24,"M2"
"930",2022-07-27 17:07:18,"M4",0.208526825927507,0.21,"M4"
"931",2022-07-27 17:07:18,"P1",NA,0.19,"P1"
"932",2022-07-27 17:07:18,"P2",0.223773126656135,0.22,"P2"
"933",2022-07-27 17:07:18,"P3",0.144203042349572,0.2,"P3"
"934",2022-07-27 17:07:18,"S4",0.17723340194123,0.14,"S4"
"935",2022-07-31 05:27:04,"M2",0.26218185761026,0.14,"M2"
"936",2022-07-31 05:27:04,"M4",0.175769910640891,0.19,"M4"
"937",2022-07-31 05:27:04,"S4",0.20851633493268,0.18,"S4"
"938",2022-07-31 05:27:29,"B1",0.15353100125589,0.15,"B1"
"939",2022-07-31 05:27:29,"B3",0.235503868339275,0.12,"B3"
"940",2022-07-31 05:27:29,"P1",NA,0.17,"P1"
"941",2022-07-31 05:27:29,"P2",0.204050868267431,0.25,"P2"
"942",2022-07-31 05:27:29,"P3",0.171264043266513,0.2,"P3"
"943",2022-08-01 17:15:39,"B1",0.150956439461165,0.16,"B1"
"944",2022-08-01 17:15:39,"B3",0.215974015002625,0.12,"B3"
"945",2022-08-01 17:15:39,"M2",0.235238999945951,0.13,"M2"
"946",2022-08-01 17:15:39,"M4",0.181679796607819,0.16,"M4"
"947",2022-08-01 17:15:39,"P1",NA,0.19,"P1"
"948",2022-08-01 17:15:39,"P2",0.166216655351447,0.21,"P2"
"949",2022-08-01 17:15:39,"P3",0.139925124396899,0.26,"P3"
"950",2022-08-01 17:15:39,"S4",0.17723340194123,0.17,"S4"
"951",2022-08-08 17:07:19,"B3",0.206570454170655,0.18,"B3"
"952",2022-08-08 17:07:19,"I1",NA,0.16,"I1"
"953",2022-08-08 17:07:19,"M2",NA,0.15,"M2"
"954",2022-08-08 17:07:19,"M4",NA,0.22,"M4"
"955",2022-08-08 17:07:19,"P1",0.271619237103254,0.23,"P1"
"956",2022-08-08 17:07:19,"P2",0.198955677929281,0.16,"P2"
"957",2022-08-08 17:07:19,"P3",0.165962651091161,0.17,"P3"
"958",2022-08-08 17:07:19,"S4",0.153651246882358,0.19,"S4"
"959",2022-08-12 05:27:04,"M2",NA,0.21,"M2"
"960",2022-08-12 05:27:04,"M4",NA,0.25,"M4"
"961",2022-08-12 05:27:04,"S4",0.156796624507581,0.19,"S4"
"962",2022-08-12 05:27:29,"B3",0.217724840330538,0.18,"B3"
"963",2022-08-12 05:27:29,"P1",0.243942835422264,0.17,"P1"
"964",2022-08-12 05:27:29,"P2",0.199497916722736,0.19,"P2"
"965",2022-08-12 05:27:29,"P3",0.169965283629988,0.19,"P3"
"966",2022-08-13 17:15:40,"B3",0.230263521053312,0.18,"B3"
"967",2022-08-13 17:15:40,"M2",NA,0.19,"M2"
"968",2022-08-13 17:15:40,"M4",NA,0.24,"M4"
"969",2022-08-13 17:15:40,"P1",0.205664871988162,0.18,"P1"
"970",2022-08-13 17:15:40,"P2",0.158641382736673,0.17,"P2"
"971",2022-08-13 17:15:40,"P3",0.1407035505892,0.16,"P3"
"972",2022-08-13 17:15:40,"S4",0.160997029520227,0.15,"S4"
"973",2022-08-20 17:07:20,"B3",0.233740312681435,0.14,"B3"
"974",2022-08-20 17:07:20,"I1",NA,0.18,"I1"
"975",2022-08-20 17:07:20,"M2",NA,0.16,"M2"
"976",2022-08-20 17:07:20,"M4",NA,0.17,"M4"
"977",2022-08-20 17:07:20,"P1",0.245780380549288,0.16,"P1"
"978",2022-08-20 17:07:20,"P2",0.185983758150979,0.18,"P2"
"979",2022-08-20 17:07:20,"P3",0.164123454405605,0.17,"P3"
"980",2022-08-20 17:07:20,"S4",0.179696040993917,0.25,"S4"
"981",2022-08-25 17:15:41,"B3",0.238111598025577,0.14,"B3"
"982",2022-08-25 17:15:41,"M2",0.249453984005015,0.14,"M2"
"983",2022-08-25 17:15:41,"M4",NA,0.18,"M4"
"984",2022-08-25 17:15:41,"P1",NA,0.18,"P1"
"985",2022-08-25 17:15:41,"P2",0.173090756362382,0.17,"P2"
"986",2022-08-25 17:15:41,"P3",0.100925888244435,0.17,"P3"
"987",2022-08-25 17:15:41,"S4",0.199059103610763,0.13,"S4"
"988",2022-09-01 17:07:20,"B3",0.230922797700741,0.13,"B3"
"989",2022-09-01 17:07:20,"M2",0.27009393636835,0.14,"M2"
"990",2022-09-01 17:07:20,"M4",0.204899548501062,0.16,"M4"
"991",2022-09-01 17:07:20,"P1",NA,0.26,"P1"
"992",2022-09-01 17:07:20,"P2",0.152377335708789,0.17,"P2"
"993",2022-09-01 17:07:20,"P3",0.0748541686066875,0.19,"P3"
"994",2022-09-01 17:07:20,"S4",0.174259758705985,0.18,"S4"
"995",2022-09-05 05:27:06,"M2",0.25101427980768,0.16,"M2"
"996",2022-09-05 05:27:06,"M4",0.197016180127438,0.24,"M4"
"997",2022-09-05 05:27:06,"S4",0.17723340194123,0.15,"S4"
"998",2022-09-05 05:27:31,"B3",0.196212559060301,0.12,"B3"
"999",2022-09-05 05:27:31,"P1",NA,0.21,"P1"
"1000",2022-09-05 05:27:31,"P2",0.173090756362382,0.16,"P2"
"1001",2022-09-05 05:27:31,"P3",0.11887041813324,0.15,"P3"
"1002",2022-09-06 17:15:42,"B2",0.19633658749708,0.17,"B2"
"1003",2022-09-06 17:15:42,"B3",0.234790886421649,0.12,"B3"
"1004",2022-09-06 17:15:42,"I1",0.149081632588618,0.18,"I1"
"1005",2022-09-06 17:15:42,"M2",0.245632184205223,0.15,"M2"
"1006",2022-09-06 17:15:42,"M4",0.209785750090626,0.21,"M4"
"1007",2022-09-06 17:15:42,"P1",0.196626532959348,0.16,"P1"
"1008",2022-09-06 17:15:42,"P2",NA,0.16,"P2"
"1009",2022-09-06 17:15:42,"P3",NA,0.16,"P3"
"1010",2022-09-06 17:15:42,"S4",0.194336923412676,0.13,"S4"
"1011",2022-09-13 17:07:21,"B2",0.228927583716169,0.14,"B2"
"1012",2022-09-13 17:07:21,"B3",0.225723329292622,0.15,"B3"
"1013",2022-09-13 17:07:21,"I1",0.149048306701167,0.2,"I1"
"1014",2022-09-13 17:07:21,"M2",0.237084391156958,0.18,"M2"
"1015",2022-09-13 17:07:21,"M4",0.205882882506743,0.2,"M4"
"1016",2022-09-13 17:07:21,"P1",0.252335053840227,0.19,"P1"
"1017",2022-09-13 17:07:21,"P2",NA,0.23,"P2"
"1018",2022-09-13 17:07:21,"P3",NA,0.23,"P3"
"1019",2022-09-13 17:07:21,"S4",0.18988553139232,0.19,"S4"
"1020",2022-09-17 05:27:06,"M2",0.24284267859418,0.2,"M2"
"1021",2022-09-17 05:27:06,"M4",0.207251980927658,0.24,"M4"
"1022",2022-09-17 05:27:06,"S4",0.156929620544042,0.16,"S4"
"1023",2022-09-17 05:27:31,"B2",0.179312915577449,0.17,"B2"
"1024",2022-09-17 05:27:31,"B3",0.195988910960899,0.14,"B3"
"1025",2022-09-17 05:27:31,"I1",0.134609410454493,0.17,"I1"
"1026",2022-09-17 05:27:31,"P1",0.26619588514329,0.15,"P1"
"1027",2022-09-17 05:27:31,"P2",NA,0.17,"P2"
"1028",2022-09-17 05:27:31,"P3",NA,0.15,"P3"
"1029",2022-09-18 17:15:41,"B2",0.15482482341577,0.16,"B2"
"1030",2022-09-18 17:15:41,"B3",0.234790886421649,0.14,"B3"
"1031",2022-09-18 17:15:41,"I1",0.134723198385141,0.17,"I1"
"1032",2022-09-18 17:15:41,"M2",0.227427348378361,0.15,"M2"
"1033",2022-09-18 17:15:41,"M4",0.193897675629999,0.16,"M4"
"1034",2022-09-18 17:15:41,"P1",0.224356230593633,0.16,"P1"
"1035",2022-09-18 17:15:41,"P2",NA,0.18,"P2"
"1036",2022-09-18 17:15:41,"P3",NA,0.17,"P3"
"1037",2022-09-18 17:15:41,"S4",0.18988553139232,0.14,"S4"
"1038",2022-09-25 17:07:21,"B2",0.215211442953638,0.17,"B2"
"1039",2022-09-25 17:07:21,"B3",0.255074269915638,0.24,"B3"
"1040",2022-09-25 17:07:21,"I1",0.149123425566675,0.21,"I1"
"1041",2022-09-25 17:07:21,"M2",0.233680077206013,0.17,"M2"
"1042",2022-09-25 17:07:21,"M4",0.206190025201641,0.19,"M4"
"1043",2022-09-25 17:07:21,"P1",0.244116974252645,0.21,"P1"
"1044",2022-09-25 17:07:21,"P2",0.232751245558937,0.24,"P2"
"1045",2022-09-25 17:07:21,"P3",0.173528402042254,0.17,"P3"
"1046",2022-09-25 17:07:21,"S4",0.176249885929639,0.18,"S4"
"1047",2022-09-29 05:27:06,"M2",0.250272983574212,0.16,"M2"
"1048",2022-09-29 05:27:06,"M4",0.181614395404076,0.21,"M4"
"1049",2022-09-29 05:27:06,"S4",0.178158162715817,0.17,"S4"
"1050",2022-09-29 05:27:31,"B2",0.196952829195776,0.19,"B2"
"1051",2022-09-29 05:27:31,"B3",0.235177967379808,0.15,"B3"
"1052",2022-09-29 05:27:31,"I1",0.139539333556147,0.17,"I1"
"1053",2022-09-29 05:27:31,"P1",0.242362047212136,0.16,"P1"
