"Date","Track_200","Pred_200","Track_500","Pred_500","Station"
"2019-09-22 17:15:23",NA,NA,15,0.154953654756845,"S2"
"2019-09-27 05:26:09",NA,NA,168,0.153594026347819,"S2"
"2019-09-28 17:14:29",NA,NA,15,0.161886684593157,"S2"
"2019-09-29 17:07:03",NA,NA,117,0.154953654756845,"S2"
"2019-10-03 05:26:48",NA,NA,168,0.195456765838159,"S2"
"2019-10-04 17:15:24",NA,NA,15,0.150234983451059,"S2"
"2019-10-05 17:06:20",NA,NA,117,0.149509942467498,"S2"
"2019-10-09 05:26:09",168,0.149266104874235,168,0.132611667291359,"S2"
"2019-10-10 17:14:29",15,0.139719104924674,15,0.120016993607935,"S2"
"2019-10-11 17:07:03",117,0.141433452988721,117,0.127316659292345,"S2"
"2019-10-15 05:26:48",168,0.135214482575727,168,0.142012800626022,"S2"
"2019-10-16 17:15:24",15,0.154982308490856,15,0.140314661660512,"S2"
"2019-10-17 17:06:20",117,0.137518838346158,117,0.11609471791856,"S2"
"2019-10-21 05:26:09",168,0.150360967045493,168,0.154018097089172,"S2"
"2019-10-23 17:07:03",117,0.151472157638703,117,0.146225191300502,"S2"
"2019-10-27 05:26:48",168,0.153871117897646,168,0.15734531335878,"S2"
"2019-10-28 17:15:24",15,0.133174402184305,15,0.104007096267583,"S2"
"2019-10-29 17:06:20",117,0.154982308490856,117,0.14955240757011,"S2"
"2020-05-08 17:06:19",NA,NA,117,0.163683334694854,"S2"
"2020-05-12 05:26:11",NA,NA,168,0.181175231978247,"S2"
"2020-05-13 17:14:28",NA,NA,15,0.226100443173669,"S2"
"2020-05-14 17:07:02",NA,NA,117,0.16967681923762,"S2"
"2020-05-18 05:26:47",NA,NA,168,0.158245420036878,"S2"
"2020-05-19 17:15:23",NA,NA,15,0.169005990034479,"S2"
"2020-05-20 17:06:19",NA,NA,117,0.158327871799971,"S2"
"2020-05-24 05:26:08",NA,NA,168,0.147609987398092,"S2"
"2020-05-25 17:14:29",NA,NA,15,0.166543875818337,"S2"
"2020-05-26 17:07:03",NA,NA,117,0.157268883659763,"S2"
"2020-05-30 05:26:48",NA,NA,168,0.148885502445276,"S2"
"2020-05-31 17:15:24",NA,NA,15,0.166014057913065,"S2"
"2020-07-05 05:26:50",168,0.132211415227497,NA,NA,"S2"
"2020-07-06 17:15:26",15,0.156563025154454,NA,NA,"S2"
"2020-07-07 17:06:22",117,0.156563025154454,NA,NA,"S2"
"2020-07-11 05:26:11",168,0.155997830101101,NA,NA,"S2"
"2020-07-12 17:14:32",15,0.14717207035771,NA,NA,"S2"
"2020-07-13 17:07:05",117,0.163862690838864,NA,NA,"S2"
"2020-07-17 05:26:51",168,0.129393074742284,NA,NA,"S2"
"2020-07-18 17:15:26",15,0.155013893169268,NA,NA,"S2"
"2020-08-22 05:26:53",NA,NA,168,0.220416871240181,"S2"
"2020-08-23 17:15:29",NA,NA,15,0.178240489024284,"S2"
"2020-08-24 17:06:25",NA,NA,117,0.178447339105344,"S2"
"2020-08-28 05:26:14",NA,NA,168,0.243545659671933,"S2"
"2020-08-29 17:14:34",NA,NA,15,0.223725277695687,"S2"
"2020-08-30 17:07:08",NA,NA,117,0.219006702168795,"S2"
"2020-09-03 05:26:53",NA,NA,168,0.184679609789643,"S2"
"2020-09-04 17:15:29",NA,NA,15,0.223725277695687,"S2"
"2020-09-05 17:06:26",NA,NA,117,0.203030918752437,"S2"
"2020-09-09 05:26:14",NA,NA,168,0.192392869860585,"S2"
"2020-09-10 17:14:35",NA,NA,15,0.185835595654947,"S2"
"2020-09-11 17:07:09",NA,NA,117,0.188712495392183,"S2"
"2020-09-15 05:26:54",168,0.176798912604565,168,0.175934355376561,"S2"
"2020-09-16 17:15:30",15,0.181514111723344,15,0.182297727977253,"S2"
"2020-09-17 17:06:26",117,0.186906561281532,117,0.182149155374506,"S2"
"2020-09-21 05:26:15",168,0.171164839614828,168,0.187390147226187,"S2"
"2020-09-22 17:14:35",15,0.203628423694938,15,0.210792103969013,"S2"
"2020-09-23 17:07:09",117,0.186521420038654,117,0.168561641441174,"S2"
"2020-09-27 05:26:54",168,0.164749374811973,168,0.187472784503322,"S2"
"2020-09-28 17:15:30",15,0.18886074960825,15,0.190285150118209,"S2"
"2020-09-29 17:06:26",117,0.193563649515937,117,0.195045064775663,"S2"
"2020-10-03 05:26:15",168,0.159226242256416,168,0.221325884189691,"S2"
"2020-10-04 17:14:35",15,0.18886074960825,15,0.189686021676447,"S2"
"2020-10-05 17:07:09",117,0.181514111723344,117,0.17834154316031,"S2"
"2020-10-09 05:26:55",168,0.172096012696879,168,0.187472784503322,"S2"
"2020-10-10 17:15:30",15,0.203628423694938,15,0.207279525586914,"S2"
"2020-10-11 17:06:26",117,0.192187965877858,117,0.188285783005992,"S2"
"2020-10-15 05:26:15",168,0.17363750213009,168,0.165725233817959,"S2"
"2020-10-17 17:07:09",117,0.142618805727434,117,0.196823780875665,"S2"
"2020-10-21 05:26:54",168,0.143172341372228,168,0.218253673542046,"S2"
"2020-10-22 17:15:30",15,0.127328476075614,15,0.186673378585972,"S2"
"2020-10-23 17:06:26",117,0.146842640308154,117,0.159340793537802,"S2"
"2020-10-27 05:26:15",168,0.19589768744878,168,0.230838111565848,"S2"
"2020-10-28 17:14:36",15,0.1394051019847,15,0.155423104531244,"S2"
"2020-10-29 17:07:09",117,0.142370842117524,117,0.151658479701517,"S2"
"2020-11-02 05:26:54",168,0.174421418338438,168,0.225243008180794,"S2"
"2020-11-03 17:15:30",15,0.142370842117524,15,0.155423104531244,"S2"
"2020-11-04 17:06:26",117,0.134274657053737,117,0.150760371264993,"S2"
"2020-11-08 05:26:15",168,0.146588435587825,168,0.182717238029938,"S2"
"2020-11-09 17:14:35",15,0.123294414204558,15,0.143691776883058,"S2"
"2020-11-10 17:07:09",117,0.123294414204558,117,0.143691776883058,"S2"
"2020-11-14 05:26:54",168,0.140240324793668,168,0.18351735893857,"S2"
"2020-11-15 17:15:30",15,0.109375259081865,15,0.128174835506381,"S2"
"2020-11-16 17:06:26",117,0.119372138515183,117,0.143691776883058,"S2"
"2020-11-20 05:26:15",168,0.119956074485589,168,0.148950114114932,"S2"
"2020-11-21 17:14:35",15,0.113596617998663,15,0.124588943613223,"S2"
"2020-11-22 17:07:09",117,0.111795530586972,117,0.126885387024766,"S2"
"2020-11-26 05:26:54",168,0.146588435587825,168,0.182717238029938,"S2"
"2020-11-27 17:15:29",15,0.115893061410205,15,0.130705553811426,"S2"
"2020-11-28 17:06:26",117,0.117126537329541,117,0.124588943613223,"S2"
"2021-10-10 05:26:21",168,0.185808145845951,168,0.171519231645633,"S2"
"2021-10-11 17:14:41",15,0.201729368636941,15,0.162904064926626,"S2"
"2021-10-12 17:07:15",117,0.180218795644138,117,0.152617792292149,"S2"
"2021-10-16 05:27:00",168,0.183602604265282,168,0.167714190916236,"S2"
"2021-10-17 17:15:36",15,0.190370461743335,15,0.154857041770017,"S2"
"2021-10-18 17:06:46",117,0.186376143529985,117,0.154606235614764,"S2"
"2021-10-22 05:26:21",168,0.129710514896917,168,0.153431507161168,"S2"
"2021-10-23 17:14:42",15,0.121144749353954,15,0.126645043574845,"S2"
"2021-10-24 17:07:15",117,0.118287249040303,117,0.131637847687633,"S2"
"2021-10-28 05:27:00",168,0.129710514896917,168,0.153431507161168,"S2"
"2021-10-29 17:15:36",15,0.118806811466048,15,0.126250868382783,"S2"
"2021-10-30 17:06:45",117,0.118806811466048,117,0.123664177515459,"S2"
"2022-07-07 05:27:02",168,0.182632813086446,168,0.209166352778789,"S2"
"2022-07-08 17:15:38",15,0.210436111208854,15,0.181335422545989,"S2"
"2022-07-15 17:07:18",117,0.169174962053177,117,0.161293048959154,"S2"
"2022-07-19 05:27:03",168,0.17018258989405,168,0.177503068814623,"S2"
"2022-08-25 17:15:41",NA,NA,15,0.165371076053438,"S2"
"2022-09-01 17:07:20",NA,NA,117,0.181758422225472,"S2"
"2022-09-05 05:27:06",NA,NA,168,0.154211297110497,"S2"
"2022-09-06 17:15:42",15,0.170540258022719,15,0.173271023999292,"S2"
"2022-09-13 17:07:21",117,0.181575639134096,117,0.189658370171326,"S2"
"2022-09-17 05:27:06",168,0.180992403101854,168,0.200308275824389,"S2"
"2022-09-18 17:15:41",15,0.177755430511164,15,0.192985586440933,"S2"
"2022-09-25 17:07:21",117,0.182420274917829,117,0.179859405169846,"S2"
"2022-09-29 05:27:06",168,0.190417507343574,168,0.194916608070377,"S2"
"2022-09-30 17:15:42",15,0.176132471447419,15,0.17514078838824,"S2"
"2022-10-07 17:07:21",117,0.183899844788372,117,0.160225555628109,"S2"
"2022-10-11 05:27:06",168,0.170365116899766,168,0.209843725946958,"S2"
"2022-10-12 17:15:42",15,0.154940245071854,15,0.172256763393367,"S2"
"2022-10-19 17:07:21",117,0.168757270278725,117,0.162796959363519,"S2"
"2022-10-23 05:27:06",168,0.202261739060107,168,0.217296750260885,"S2"
"2022-10-24 17:15:42",15,0.173255635893224,15,0.163426976476594,"S2"
"2022-10-31 17:07:21",117,0.176207426365378,117,0.166719235052894,"S2"
