"Date","Track_100","Pred_100","Track_20","Pred_20","Track_50","Pred_50","Station"
"2019-08-30 17:06:19",117,0.218448065571586,117,0.226115410752132,117,0.241123696165956,"B3"
"2019-09-03 05:26:07",168,0.218448065571586,168,0.213576730029358,168,0.241123696165956,"B3"
"2019-09-04 17:14:28",15,0.199477612189034,15,0.240568933777815,15,0.24411194100984,"B3"
"2019-09-05 17:07:02",117,0.200057991555225,117,0.208349113073322,117,0.219018942016394,"B3"
"2019-09-09 05:27:12",168,0.18884419624918,168,0.227713645708399,168,0.202374111607653,"B3"
"2019-09-10 17:15:23",15,0.186124318564669,15,0.205643495791023,15,0.208989100955968,"B3"
"2019-09-11 17:06:19",117,0.194434468378392,117,0.205643495791023,117,0.208989100955968,"B3"
"2019-09-15 05:26:08",168,0.212824542394752,168,0.210871112747059,168,0.23109385510553,"B3"
"2019-09-16 17:14:29",15,0.182698589933483,15,0.219132105830062,15,0.234995092691352,"B3"
"2019-09-17 17:07:02",117,0.198132883705419,117,0.206420689654536,117,0.207788216667604,"B3"
"2019-09-21 05:27:13",168,0.187269861606128,168,0.207762282317343,168,0.213919938747194,"B3"
"2019-09-22 17:15:23",15,0.187489160356705,15,0.18833538904561,15,0.193286361782676,"B3"
"2019-09-27 05:26:09",168,0.192810492221469,168,0.219754420006105,168,0.21971215516291,"B3"
"2019-09-28 17:14:29",15,0.189970460303543,15,0.222244330195244,15,0.235961050328589,"B3"
"2019-09-29 17:07:03",117,0.184140852819839,117,0.220236431012789,117,0.234505802404342,"B3"
"2019-10-03 05:27:13",168,0.186690037302216,168,0.229278940387499,168,0.234505802404342,"B3"
"2019-10-04 17:15:24",15,0.19057371264603,15,0.216968998714409,15,0.234391052752478,"B3"
"2019-10-05 17:06:20",117,0.191603579646706,117,0.206862496500005,117,0.227614631859482,"B3"
"2019-10-09 05:26:09",168,0.230222401389145,168,0.214574874866808,168,0.215450459679739,"B3"
"2019-10-10 17:14:29",15,0.225995301190411,15,0.216661244125821,15,0.222226880572735,"B3"
"2019-10-11 17:07:03",117,0.227508891001483,117,0.196490381224816,117,0.192021615256609,"B3"
"2019-10-15 05:27:13",168,0.224025883018812,168,0.228346779384479,168,0.2223416302246,"B3"
"2019-10-16 17:15:24",15,0.227446698912738,15,0.219928676424202,15,0.2223416302246,"B3"
"2019-10-17 17:06:20",117,0.220025300814107,117,0.216661244125821,117,0.222226880572735,"B3"
"2019-10-21 05:26:09",168,0.227158016097744,168,0.21468192375937,168,0.215450459679739,"B3"
"2019-10-23 17:07:03",117,0.213974811846373,117,0.220599317789774,117,0.212126311796749,"B3"
"2019-10-27 05:27:13",168,0.233168443587818,168,0.20329223231978,168,0.208790773411828,"B3"
"2019-10-28 17:15:24",15,0.226526276450656,15,0.219928676424202,15,0.2223416302246,"B3"
"2019-10-29 17:06:20",117,0.213974811846373,117,0.220599317789774,117,0.212126311796749,"B3"
"2020-05-08 17:06:19",117,0.205391355757437,117,0.214825526559167,117,0.229293218195174,"B3"
